Solver,Time (s),Iterations,Residual,Relative Error,Experiment,Experiment Number,Run,m,n,Condition Parameter,Sparsity,Sparsity Pattern,Spectrum,Lambda
LSQR,3.426792373880744,341,0.4408381591106038,0.8132343005434878,Lambda,5,7,5000,15000,1000,0.95,random,exponential,0.01
LSQR,3.4623064110055566,345,0.43362065022342616,0.8138587606855023,Lambda,5,8,5000,15000,1000,0.95,random,exponential,0.01
LSQR,3.4232923351228237,341,0.4531824244775296,0.8115038145432145,Lambda,5,9,5000,15000,1000,0.95,random,exponential,0.01
LSQR,3.4599991450086236,344,0.4325026369563486,0.8159301204374967,Lambda,5,10,5000,15000,1000,0.95,random,exponential,0.01
LSQR,2.748479991685599,274,3.8536412196205836,0.8138025225562706,Lambda,6,1,5000,15000,1000,0.95,random,exponential,0.1
LSQR,2.747895414941013,274,3.771783611489126,0.8163712733389011,Lambda,6,2,5000,15000,1000,0.95,random,exponential,0.1
LSQR,2.7544777411967516,272,3.8434742837843503,0.8150678073857184,Lambda,6,3,5000,15000,1000,0.95,random,exponential,0.1
LSQR,2.772676989901811,275,3.803209808054241,0.8199414174294424,Lambda,6,4,5000,15000,1000,0.95,random,exponential,0.1
LSQR,2.7383582461625338,272,3.801512823525099,0.8184155807756938,Lambda,6,5,5000,15000,1000,0.95,random,exponential,0.1
LSQR,2.761829575058073,273,3.929122339849282,0.8153779965939721,Lambda,6,6,5000,15000,1000,0.95,random,exponential,0.1
LSQR,2.7290796199813485,272,3.873055860791488,0.8139936452837112,Lambda,6,7,5000,15000,1000,0.95,random,exponential,0.1
LSQR,2.792617528233677,276,3.785923795641478,0.8146029568657865,Lambda,6,8,5000,15000,1000,0.95,random,exponential,0.1
LSQR,2.766391686629504,273,3.9630393365096968,0.8123123504248072,Lambda,6,9,5000,15000,1000,0.95,random,exponential,0.1
LSQR,2.764069919940084,274,3.7663719450917847,0.816779884494285,Lambda,6,10,5000,15000,1000,0.95,random,exponential,0.1
LSQR,1.4120838129892945,139,22.04245993412241,0.8287068502865765,Lambda,7,1,5000,15000,1000,0.95,random,exponential,1.0
LSQR,1.4067804319784045,139,21.591098242139406,0.8311102223363822,Lambda,7,2,5000,15000,1000,0.95,random,exponential,1.0
LSQR,1.4113730480894446,139,21.990931012388224,0.8302255600674481,Lambda,7,3,5000,15000,1000,0.95,random,exponential,1.0
LSQR,1.4040639982558787,139,21.64261663305538,0.8344704582769633,Lambda,7,4,5000,15000,1000,0.95,random,exponential,1.0
LSQR,1.3943919190205634,138,21.784780460953694,0.8327581871882913,Lambda,7,5,5000,15000,1000,0.95,random,exponential,1.0
LSQR,1.4061040342785418,139,22.315381538135604,0.8309345016879991,Lambda,7,6,5000,15000,1000,0.95,random,exponential,1.0
LSQR,1.404864917974919,139,22.153713986226354,0.8291634495871486,Lambda,7,7,5000,15000,1000,0.95,random,exponential,1.0
LSQR,1.4169558170251548,140,21.75154039016758,0.8286509220668055,Lambda,7,8,5000,15000,1000,0.95,random,exponential,1.0
LSQR,1.4132465519942343,139,22.65084818171287,0.827864182684606,Lambda,7,9,5000,15000,1000,0.95,random,exponential,1.0
LSQR,1.4082614500075579,139,21.37857031067932,0.8315057481131084,Lambda,7,10,5000,15000,1000,0.95,random,exponential,1.0
