Solver,Time (s),Iterations,Residual,Relative Error,Info,Experiment,Experiment Number,Run,m,n,Condition Parameter,Sparsity,Sparsity Pattern,Spectrum,Lambda
CG,20.919928058981895,1752,5.799800824363865,0.37275567764892076,0,Lambda,5,1,20000,5000,1000,0.95,random,exponential,0.01
CG,20.672258160077035,1743,5.581072697968866,0.3755875322193781,0,Lambda,5,2,20000,5000,1000,0.95,random,exponential,0.01
CG,20.833314516115934,1764,5.593870344281205,0.3720122526430099,0,Lambda,5,3,20000,5000,1000,0.95,random,exponential,0.01
CG,20.853821751195937,1748,5.55336703669065,0.37330937701214156,0,Lambda,5,4,20000,5000,1000,0.95,random,exponential,0.01
CG,20.689747563097626,1751,5.613824476415501,0.36101583627739414,0,Lambda,5,5,20000,5000,1000,0.95,random,exponential,0.01
CG,20.755330107640475,1753,5.64253259751815,0.367131625717402,0,Lambda,5,6,20000,5000,1000,0.95,random,exponential,0.01
CG,20.749571132007986,1752,5.708364684000715,0.3662572951339385,0,Lambda,5,7,20000,5000,1000,0.95,random,exponential,0.01
CG,20.839254342019558,1759,5.6418556365207895,0.3531896552016575,0,Lambda,5,8,20000,5000,1000,0.95,random,exponential,0.01
CG,20.84377146186307,1757,5.8660570021947125,0.373150541914567,0,Lambda,5,9,20000,5000,1000,0.95,random,exponential,0.01
CG,20.7651762557216,1753,5.456987232482492,0.3613545800284881,0,Lambda,5,10,20000,5000,1000,0.95,random,exponential,0.01
CG,7.720757394097745,654,8.110281467597014,0.5265873598184478,0,Lambda,6,1,20000,5000,1000,0.95,random,exponential,0.1
CG,7.773147357162088,651,7.895026022225247,0.5311551774868444,0,Lambda,6,2,20000,5000,1000,0.95,random,exponential,0.1
CG,7.789378596935421,656,7.992120551586771,0.5264164059692141,0,Lambda,6,3,20000,5000,1000,0.95,random,exponential,0.1
CG,7.669185420963913,649,7.929799225239913,0.5234876167082606,0,Lambda,6,4,20000,5000,1000,0.95,random,exponential,0.1
CG,7.850958892144263,656,8.027145241953976,0.5192356376309264,0,Lambda,6,5,20000,5000,1000,0.95,random,exponential,0.1
CG,7.727357069961727,652,7.9919780567845455,0.5237164030597662,0,Lambda,6,6,20000,5000,1000,0.95,random,exponential,0.1
CG,7.739269074983895,655,8.077674742178477,0.5238352304895046,0,Lambda,6,7,20000,5000,1000,0.95,random,exponential,0.1
CG,7.827113481238484,655,8.026291095608356,0.5124028522183396,0,Lambda,6,8,20000,5000,1000,0.95,random,exponential,0.1
CG,7.743986764922738,652,8.356235311291695,0.5372672715318322,0,Lambda,6,9,20000,5000,1000,0.95,random,exponential,0.1
CG,7.712032194714993,651,7.8802148040377045,0.5261753284531153,0,Lambda,6,10,20000,5000,1000,0.95,random,exponential,0.1
CG,2.8129852889105678,235,19.45103491650529,0.6573055754264918,0,Lambda,7,1,20000,5000,1000,0.95,random,exponential,1.0
CG,2.808618262875825,236,19.284458428443976,0.6621581181236659,0,Lambda,7,2,20000,5000,1000,0.95,random,exponential,1.0
CG,2.8050686670467257,237,19.546887181900114,0.6610942675329341,0,Lambda,7,3,20000,5000,1000,0.95,random,exponential,1.0
CG,2.8156717652454972,235,19.693819043751347,0.6546274380335309,0,Lambda,7,4,20000,5000,1000,0.95,random,exponential,1.0
CG,2.8045061687007546,236,19.857025816332907,0.6541009356023826,0,Lambda,7,5,20000,5000,1000,0.95,random,exponential,1.0
CG,2.785549981985241,235,19.62454999027226,0.6553858296606487,0,Lambda,7,6,20000,5000,1000,0.95,random,exponential,1.0
CG,2.7944522979669273,235,19.608589237294506,0.6552020085397593,0,Lambda,7,7,20000,5000,1000,0.95,random,exponential,1.0
CG,2.834795734845102,237,19.693102610382002,0.6472437676977864,0,Lambda,7,8,20000,5000,1000,0.95,random,exponential,1.0
CG,2.800579178147018,236,19.558885740236455,0.6715696073363024,0,Lambda,7,9,20000,5000,1000,0.95,random,exponential,1.0
CG,2.780624778009951,235,19.481672432614893,0.6603029677522081,0,Lambda,7,10,20000,5000,1000,0.95,random,exponential,1.0
