Solver,Time (s),Iterations,Residual,Relative Error,Experiment,Experiment Number,Run,m,n,Condition Parameter,Sparsity,Sparsity Pattern,Spectrum,Lambda
LSMR,3.1929378318600357,316,0.4408381635079436,0.8132343013203758,Lambda,5,7,5000,15000,1000,0.95,random,exponential,0.01
LSMR,3.2147789509035647,319,0.43362065499885644,0.8138587604684436,Lambda,5,8,5000,15000,1000,0.95,random,exponential,0.01
LSMR,3.1564927930012345,315,0.4531824293554643,0.8115038145494323,Lambda,5,9,5000,15000,1000,0.95,random,exponential,0.01
LSMR,3.2162494072690606,318,0.43250264130726424,0.8159301199082893,Lambda,5,10,5000,15000,1000,0.95,random,exponential,0.01
LSMR,2.542040066793561,253,3.853641235804104,0.8138025222614181,Lambda,6,1,5000,15000,1000,0.95,random,exponential,0.1
LSMR,2.5475719571113586,254,3.7717836274023226,0.8163712749563509,Lambda,6,2,5000,15000,1000,0.95,random,exponential,0.1
LSMR,2.5364775862544775,252,3.843474299395457,0.8150678081102656,Lambda,6,3,5000,15000,1000,0.95,random,exponential,0.1
LSMR,2.5659519881010056,254,3.803209823650936,0.8199414173927061,Lambda,6,4,5000,15000,1000,0.95,random,exponential,0.1
LSMR,2.5279056318104267,252,3.801512840364873,0.8184155828104716,Lambda,6,5,5000,15000,1000,0.95,random,exponential,0.1
LSMR,2.5294067482464015,252,3.929122355539132,0.8153779969380036,Lambda,6,6,5000,15000,1000,0.95,random,exponential,0.1
LSMR,2.5420217770151794,252,3.87305587522191,0.8139936463584869,Lambda,6,7,5000,15000,1000,0.95,random,exponential,0.1
LSMR,2.569068923126906,255,3.7859238119141185,0.814602957047286,Lambda,6,8,5000,15000,1000,0.95,random,exponential,0.1
LSMR,2.5515507110394537,253,3.9630393520655094,0.8123123495147158,Lambda,6,9,5000,15000,1000,0.95,random,exponential,0.1
LSMR,2.5541933099739254,253,3.7663719616545266,0.816779883884597,Lambda,6,10,5000,15000,1000,0.95,random,exponential,0.1
LSMR,1.3376729520969093,132,22.04245994045635,0.8287068515760395,Lambda,7,1,5000,15000,1000,0.95,random,exponential,1.0
LSMR,1.3445920487865806,132,21.591098254804944,0.8311102237789539,Lambda,7,2,5000,15000,1000,0.95,random,exponential,1.0
LSMR,1.341659007128328,132,21.99093102059069,0.8302255617271762,Lambda,7,3,5000,15000,1000,0.95,random,exponential,1.0
LSMR,1.3368684337474406,132,21.642616643766612,0.8344704598857134,Lambda,7,4,5000,15000,1000,0.95,random,exponential,1.0
LSMR,1.3277902188710868,131,21.784780466166193,0.832758189648651,Lambda,7,5,5000,15000,1000,0.95,random,exponential,1.0
LSMR,1.3342801909893751,132,22.31538154613912,0.8309345042037577,Lambda,7,6,5000,15000,1000,0.95,random,exponential,1.0
LSMR,1.33703819103539,132,22.153713993431456,0.8291634505722012,Lambda,7,7,5000,15000,1000,0.95,random,exponential,1.0
LSMR,1.3342465502209961,132,21.751540399251546,0.8286509245461331,Lambda,7,8,5000,15000,1000,0.95,random,exponential,1.0
LSMR,1.3320843372493982,132,22.65084818965408,0.827864184670713,Lambda,7,9,5000,15000,1000,0.95,random,exponential,1.0
LSMR,1.3222812083549798,132,21.378570320804783,0.8315057501434588,Lambda,7,10,5000,15000,1000,0.95,random,exponential,1.0
