m,n,Condition Parameter,Sparsity,Sparsity Pattern,Spectrum,Lambda,Solver,Mean_Time,Std_Time,Mean_Iterations,Std_Iterations,Mean_Residual,Std_Residual,Mean_Relative_Error,Std_Relative_Error
51000,5000,1000,0.95,random,exponential,1.0,Direct,29.80779447266832,0.323324018848422,1.0,0.0,20.996300989973886,0.16119379936707626,0.6005297966225405,0.00695657446772577
51000,5000,1000,0.95,random,exponential,1.0,LSMR,9.58499524258077,0.03171365388132604,317.8,1.1352924243950908,20.99630109030517,0.16119379966531774,0.600530897234776,0.006956559945781489
51000,5000,1000,0.95,random,exponential,1.0,LSQR,10.591640875022858,0.0911559953326751,348.8,1.3984117975602033,20.99630099010922,0.16119379833209077,0.6005299374359091,0.006956572454537048
51000,5000,10000,0.95,random,exponential,1.0,CG,10.342084685363806,0.03715197669825293,346.3,1.9465068427541925,18.404002404274603,0.20981804360707204,0.7177096400289509,0.005781134370894833
51000,5000,10000,0.95,random,exponential,1.0,Direct,27.13264003144577,1.305316254213595,1.0,0.0,18.404002404544883,0.20981804489560243,0.7177095442682552,0.0057811320188595
51000,5000,10000,0.95,random,exponential,1.0,LSMR,9.481706303125247,0.03877311510803474,314.6,1.2649110640673518,18.404002489647162,0.209818044618738,0.7177102838923706,0.005781129957898724
51000,5000,10000,0.95,random,exponential,1.0,LSQR,10.451424030773342,0.06715935205726938,345.0,1.6329931618554512,18.404002403456825,0.2098180436251774,0.7177096452522884,0.00578113194518995
51000,5000,20000,0.95,random,exponential,1.0,CG,10.31961935670115,0.03498598648848863,345.0,1.2472191289246513,17.793779855956966,0.25759142657139794,0.7404291887157345,0.005431258188133421
51000,5000,20000,0.95,random,exponential,1.0,Direct,28.70114182815887,1.2492781430230249,1.0,0.0,17.793779855263747,0.25759142537662666,0.7404291016752519,0.005431258564605859
51000,5000,20000,0.95,random,exponential,1.0,LSMR,9.47441436755471,0.03552070347669883,314.1,1.2866839377079147,17.79377993555777,0.2575914259125401,0.740429768625906,0.005431244444550214
51000,5000,20000,0.95,random,exponential,1.0,LSQR,10.43783603827469,0.13372025324290612,344.4,1.8378731669453645,17.79377985533727,0.25759142454816975,0.7404291906611792,0.005431257954736304
