Experiment,m,n,Condition Number,Sparsity,Sparsity Pattern,Spectrum,Lambda,Solver,Time (s),Iterations,Residual,Relative Error,Run,Info
4,1000,100,10,0.8,random,clustered,1.0,LSMR,0.0007437858730554581,5,2.4689305268413175,0.935955891647859,7,
4,1000,100,10,0.8,random,clustered,1.0,LSMR,0.0008703661151230335,6,2.387504998972205,0.939290519984647,8,
4,1000,100,10,0.8,random,clustered,1.0,LSMR,0.0007363660261034966,5,2.778950845134404,0.9287299393691654,9,
4,1000,100,10,0.8,random,clustered,1.0,LSMR,0.000833605881780386,6,2.3048236046833055,0.9423153551065246,10,
5,1000,100,10,0.8,banded,linear,1.0,Direct,0.0009110867977142334,1,1.2368686468052192,0.9822068254689662,1,
5,1000,100,10,0.8,banded,linear,1.0,Direct,0.0008565466850996017,1,1.2168715260584209,0.9844895398942913,2,
5,1000,100,10,0.8,banded,linear,1.0,Direct,0.0008344361558556557,1,1.221248737907895,0.9859295367878388,3,
5,1000,100,10,0.8,banded,linear,1.0,Direct,0.0008407169952988625,1,1.0614657778246026,0.9880700478236456,4,
5,1000,100,10,0.8,banded,linear,1.0,Direct,0.00086220633238554,1,1.0537970671318442,0.9881100735987803,5,
5,1000,100,10,0.8,banded,linear,1.0,Direct,0.0008473461493849754,1,1.2333569026732167,0.9868655940010497,6,
5,1000,100,10,0.8,banded,linear,1.0,Direct,0.0008527357131242752,1,1.1484209830082053,0.9877266832277903,7,
5,1000,100,10,0.8,banded,linear,1.0,Direct,0.0008359961211681366,1,1.1098823542430547,0.9883530435881285,8,
5,1000,100,10,0.8,banded,linear,1.0,Direct,0.0008442862890660763,1,1.399235013191846,0.983596708281721,9,
5,1000,100,10,0.8,banded,linear,1.0,Direct,0.0008372771553695202,1,1.055890107102726,0.9892959200450229,10,
5,1000,100,10,0.8,banded,linear,1.0,CG,0.0002653817646205425,5,1.2368686468052192,0.9822068254721125,1,0.0
5,1000,100,10,0.8,banded,linear,1.0,CG,0.000246542040258646,5,1.216871526058421,0.9844895398976802,2,0.0
5,1000,100,10,0.8,banded,linear,1.0,CG,0.00024560093879699707,5,1.221248737907895,0.9859295367888559,3,0.0
5,1000,100,10,0.8,banded,linear,1.0,CG,0.00023469189181923866,5,1.0614657778246026,0.9880700478246405,4,0.0
5,1000,100,10,0.8,banded,linear,1.0,CG,0.00024330243468284607,5,1.0537970671318444,0.9881100735998196,5,0.0
5,1000,100,10,0.8,banded,linear,1.0,CG,0.0002394719049334526,5,1.2333569026732167,0.9868655940042482,6,0.0
5,1000,100,10,0.8,banded,linear,1.0,CG,0.0002475818619132042,5,1.1484209830082053,0.9877266832289078,7,0.0
5,1000,100,10,0.8,banded,linear,1.0,CG,0.0002585221081972122,5,1.109882354243055,0.9883530435899152,8,0.0
5,1000,100,10,0.8,banded,linear,1.0,CG,0.00023984163999557495,5,1.399235013191846,0.9835967082848314,9,0.0
5,1000,100,10,0.8,banded,linear,1.0,CG,0.00024460209533572197,5,1.055890107102726,0.9892959200470577,10,0.0
5,1000,100,10,0.8,banded,linear,1.0,LSQR,0.0004527531564235687,4,1.23686864680522,0.9822068257497993,1,
5,1000,100,10,0.8,banded,linear,1.0,LSQR,0.0004330528900027275,4,1.2168715260584217,0.9844895401401447,2,
5,1000,100,10,0.8,banded,linear,1.0,LSQR,0.0004294831305742264,4,1.221248737907895,0.985929536881965,3,
5,1000,100,10,0.8,banded,linear,1.0,LSQR,0.0004285629838705063,4,1.0614657778246028,0.9880700479094896,4,
5,1000,100,10,0.8,banded,linear,1.0,LSQR,0.00042413314804434776,4,1.0537970671318444,0.9881100737063471,5,
5,1000,100,10,0.8,banded,linear,1.0,LSQR,0.00042804330587387085,4,1.2333569026732172,0.9868655942561603,6,
5,1000,100,10,0.8,banded,linear,1.0,LSQR,0.0004496229812502861,4,1.1484209830082055,0.987726683348731,7,
5,1000,100,10,0.8,banded,linear,1.0,LSQR,0.00043251272290945053,4,1.1098823542430551,0.9883530437239997,8,
5,1000,100,10,0.8,banded,linear,1.0,LSQR,0.00041686277836561203,4,1.3992350131918465,0.9835967085208507,9,
5,1000,100,10,0.8,banded,linear,1.0,LSQR,0.0004306328482925892,4,1.0558901071027265,0.9892959201917547,10,
5,1000,100,10,0.8,banded,linear,1.0,LSMR,0.0005434746854007244,5,1.2368686468052192,0.9822068254721709,1,
5,1000,100,10,0.8,banded,linear,1.0,LSMR,0.0005143140442669392,5,1.216871526058421,0.9844895398977546,2,
5,1000,100,10,0.8,banded,linear,1.0,LSMR,0.0005112639628350735,5,1.221248737907895,0.9859295367888771,3,
5,1000,100,10,0.8,banded,linear,1.0,LSMR,0.0005247038789093494,5,1.0614657778246026,0.9880700478246512,4,
5,1000,100,10,0.8,banded,linear,1.0,LSMR,0.0004997043870389462,5,1.0537970671318444,0.98811007359984,5,
5,1000,100,10,0.8,banded,linear,1.0,LSMR,0.0005054539069533348,5,1.2333569026732167,0.9868655940042985,6,
5,1000,100,10,0.8,banded,linear,1.0,LSMR,0.0005212039686739445,5,1.1484209830082055,0.9877266832289223,7,
5,1000,100,10,0.8,banded,linear,1.0,LSMR,0.0005108625628054142,5,1.109882354243055,0.988353043589946,8,
5,1000,100,10,0.8,banded,linear,1.0,LSMR,0.000518453773111105,5,1.3992350131918458,0.9835967082848863,9,
5,1000,100,10,0.8,banded,linear,1.0,LSMR,0.000545743852853775,5,1.055890107102726,0.9892959200470944,10,
6,1000,100,10,0.8,banded,exponential,1.0,Direct,0.0009187571704387665,1,0.9989957490535808,0.9889204306166829,1,
6,1000,100,10,0.8,banded,exponential,1.0,Direct,0.0008689970709383488,1,0.9683108722561586,0.9906045007368434,2,
6,1000,100,10,0.8,banded,exponential,1.0,Direct,0.0008633062243461609,1,0.9872305941344455,0.991244413372281,3,
6,1000,100,10,0.8,banded,exponential,1.0,Direct,0.001173608936369419,1,0.8161903165341562,0.9934057921395693,4,
6,1000,100,10,0.8,banded,exponential,1.0,Direct,0.0008730669505894184,1,0.8540899040820149,0.9926955557444365,5,
6,1000,100,10,0.8,banded,exponential,1.0,Direct,0.0008720569312572479,1,0.9635024344745977,0.992403751154805,6,
6,1000,100,10,0.8,banded,exponential,1.0,Direct,0.0008697961457073689,1,0.8882078048228105,0.9931839815510279,7,
6,1000,100,10,0.8,banded,exponential,1.0,Direct,0.0008732159622013569,1,0.8802503955746491,0.9931431330076766,8,
6,1000,100,10,0.8,banded,exponential,1.0,Direct,0.0008488371968269348,1,1.1171020700721166,0.9899351141647308,9,
