Experiment,m,n,Condition Number,Sparsity,Sparsity Pattern,Spectrum,Lambda,Solver,Time (s),Iterations,Residual,Relative Error,Run,Info
6,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0010110577568411827,7,1.5948362548757349,0.9674323490773492,1,
6,1000,100,10,0.8,block,exponential,1.0,LSMR,0.001007098238915205,7,1.8328402825041445,0.9610308228857841,2,
6,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0010061278007924557,7,2.0647539343015033,0.9539331097992684,3,
6,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009871581569314003,7,1.7937627681417183,0.9608180677376359,4,
6,1000,100,10,0.8,block,exponential,1.0,LSMR,0.000990028027445078,7,1.8137040590947757,0.9590514756117869,5,
6,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0010009673424065113,7,1.889720115544868,0.9658290216925749,6,
6,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009867767803370953,7,1.8678760531956142,0.9620678718017763,7,
6,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009732567705214024,7,1.9756262937686593,0.9566623647121743,8,
6,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009874170646071434,7,2.2431199259429055,0.9525260872366972,9,
6,1000,100,10,0.8,block,exponential,1.0,LSMR,0.0009738369844853878,7,1.920210673877628,0.9597524955628256,10,
7,1000,100,10,0.8,block,polynomial,1.0,Direct,0.0036083869636058807,1,1.6457004279052374,0.9650312442339343,1,
7,1000,100,10,0.8,block,polynomial,1.0,Direct,0.003532626200467348,1,1.881983455415537,0.9585904036930565,2,
7,1000,100,10,0.8,block,polynomial,1.0,Direct,0.003536475822329521,1,2.1237574398065417,0.9508595118299226,3,
7,1000,100,10,0.8,block,polynomial,1.0,Direct,0.003497097175568342,1,1.8343524330094862,0.9587423085948159,4,
7,1000,100,10,0.8,block,polynomial,1.0,Direct,0.003538456279784441,1,1.8655167364104575,0.9562056106580838,5,
7,1000,100,10,0.8,block,polynomial,1.0,Direct,0.0035245362669229507,1,1.9267314476085642,0.9642809584930325,6,
7,1000,100,10,0.8,block,polynomial,1.0,Direct,0.003547126892954111,1,1.9064739648637166,0.9601406590392682,7,
7,1000,100,10,0.8,block,polynomial,1.0,Direct,0.0035173767246305943,1,2.0202630647098996,0.954301358180078,8,
7,1000,100,10,0.8,block,polynomial,1.0,Direct,0.0034872861579060555,1,2.305140295339846,0.9494044425053625,9,
7,1000,100,10,0.8,block,polynomial,1.0,Direct,0.003525087144225836,1,1.9808599094169572,0.956741574409787,10,
7,1000,100,10,0.8,block,polynomial,1.0,CG,0.0003042719326913357,7,1.6457004279052374,0.9650312442576502,1,0.0
7,1000,100,10,0.8,block,polynomial,1.0,CG,0.00030360184609889984,8,1.881983455415537,0.9585904036972659,2,0.0
7,1000,100,10,0.8,block,polynomial,1.0,CG,0.0003058626316487789,8,2.1237574398065417,0.9508595118329393,3,0.0
7,1000,100,10,0.8,block,polynomial,1.0,CG,0.00029262201860547066,8,1.8343524330094862,0.9587423085965985,4,0.0
7,1000,100,10,0.8,block,polynomial,1.0,CG,0.00030336296185851097,8,1.8655167364104575,0.9562056106600096,5,0.0
7,1000,100,10,0.8,block,polynomial,1.0,CG,0.0003031226806342602,8,1.9267314476085642,0.9642809584948762,6,0.0
7,1000,100,10,0.8,block,polynomial,1.0,CG,0.00029213307425379753,8,1.9064739648637166,0.9601406590429988,7,0.0
7,1000,100,10,0.8,block,polynomial,1.0,CG,0.0003090617246925831,8,2.0202630647098996,0.9543013581834064,8,0.0
7,1000,100,10,0.8,block,polynomial,1.0,CG,0.000285192858427763,7,2.305140295339846,0.9494044425467693,9,0.0
7,1000,100,10,0.8,block,polynomial,1.0,CG,0.0002897619269788265,7,1.9808599094169574,0.9567415744527487,10,0.0
7,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009968271479010582,7,1.6457004279052374,0.9650312442576502,1,
7,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009489469230175018,7,1.8819834554155377,0.9585904037688854,2,
7,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009445971809327602,7,2.123757439806542,0.9508595118743439,3,
7,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009508370421826839,7,1.834352433009487,0.9587423086327942,4,
7,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009690271690487862,7,1.8655167364104577,0.9562056107007036,5,
7,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009470772929489613,7,1.9267314476085646,0.9642809585296184,6,
7,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009366166777908802,7,1.9064739648637168,0.9601406591047995,7,
7,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009530871175229549,7,2.0202630647099,0.9543013582390014,8,
7,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009417179971933365,7,2.3051402953398465,0.9494044425467693,9,
7,1000,100,10,0.8,block,polynomial,1.0,LSQR,0.0009609069675207138,7,1.9808599094169574,0.9567415744527487,10,
7,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.001004538033157587,7,1.6457004279052383,0.9650312442604057,1,
7,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009935768321156502,7,1.8819834554155388,0.9585904037772882,2,
7,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0010145278647542,7,2.123757439806544,0.9508595118797297,3,
7,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009761177934706211,7,1.8343524330094887,0.9587423086374531,4,
7,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009918571449816227,7,1.8655167364104583,0.9562056107048711,5,
7,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009963279590010643,7,1.9267314476085657,0.9642809585324444,6,
7,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009906170889735222,7,1.9064739648637183,0.9601406591105849,7,
7,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.000987557228654623,7,2.0202630647099022,0.9543013582463077,8,
7,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.000979296863079071,7,2.305140295339847,0.949404442551072,9,
7,1000,100,10,0.8,block,polynomial,1.0,LSMR,0.0009843572042882442,7,1.9808599094169583,0.9567415744572549,10,
8,1000,100,10,0.8,block,clustered,1.0,Direct,0.003578517120331526,1,1.9295878504868065,0.9481896538999245,1,
8,1000,100,10,0.8,block,clustered,1.0,Direct,0.003531696740537882,1,2.1265352081661026,0.9439572959317499,2,
8,1000,100,10,0.8,block,clustered,1.0,Direct,0.003536056261509657,1,2.4607360502577316,0.9290246692652275,3,
8,1000,100,10,0.8,block,clustered,1.0,Direct,0.003543707076460123,1,1.990223699856576,0.9492182593476274,4,
8,1000,100,10,0.8,block,clustered,1.0,Direct,0.003537836018949747,1,2.128395974964039,0.9382009829551123,5,
8,1000,100,10,0.8,block,clustered,1.0,Direct,0.0035514971241354942,1,2.086599531123844,0.9564236652652043,6,
8,1000,100,10,0.8,block,clustered,1.0,Direct,0.003532565664499998,1,2.099338668775482,0.9490954163076989,7,
8,1000,100,10,0.8,block,clustered,1.0,Direct,0.003542737103998661,1,2.3267648081963217,0.9350939219735945,8,
8,1000,100,10,0.8,block,clustered,1.0,Direct,0.003498456906527281,1,2.6468969265313187,0.9283724099331069,9,
8,1000,100,10,0.8,block,clustered,1.0,Direct,0.0035000070929527283,1,2.3159787006172317,0.9354620621083564,10,
8,1000,100,10,0.8,block,clustered,1.0,CG,0.00031215185299515724,8,1.9295878504868071,0.9481896539616491,1,0.0
8,1000,100,10,0.8,block,clustered,1.0,CG,0.0003041420131921768,8,2.1265352081661026,0.9439572960290573,2,0.0
8,1000,100,10,0.8,block,clustered,1.0,CG,0.0002995622344315052,8,2.4607360502577325,0.929024669336657,3,0.0
8,1000,100,10,0.8,block,clustered,1.0,CG,0.00030052289366722107,8,1.990223699856576,0.9492182593874672,4,0.0
8,1000,100,10,0.8,block,clustered,1.0,CG,0.0002924320288002491,8,2.128395974964039,0.9382009830485624,5,0.0
8,1000,100,10,0.8,block,clustered,1.0,CG,0.0003150124102830887,9,2.086599531123844,0.9564236652702746,6,0.0
8,1000,100,10,0.8,block,clustered,1.0,CG,0.000314151868224144,9,2.099338668775482,0.9490954163166325,7,0.0
8,1000,100,10,0.8,block,clustered,1.0,CG,0.0002908920869231224,8,2.3267648081963226,0.9350939220656244,8,0.0
8,1000,100,10,0.8,block,clustered,1.0,CG,0.00029093166813254356,8,2.6468969265313196,0.9283724100480055,9,0.0
8,1000,100,10,0.8,block,clustered,1.0,CG,0.0003154720179736614,9,2.3159787006172317,0.9354620621181493,10,0.0
8,1000,100,10,0.8,block,clustered,1.0,LSQR,0.001097777858376503,8,1.9295878504868071,0.9481896539616491,1,
8,1000,100,10,0.8,block,clustered,1.0,LSQR,0.0010469169355928898,8,2.1265352081661026,0.9439572960290573,2,
8,1000,100,10,0.8,block,clustered,1.0,LSQR,0.001055208034813404,8,2.460736050257732,0.929024669336657,3,
8,1000,100,10,0.8,block,clustered,1.0,LSQR,0.0010384880006313324,8,1.9902236998565759,0.9492182593874672,4,
8,1000,100,10,0.8,block,clustered,1.0,LSQR,0.0010521076619625092,8,2.128395974964039,0.9382009830485624,5,
8,1000,100,10,0.8,block,clustered,1.0,LSQR,0.0010467777028679848,8,2.0865995311238446,0.9564236653197448,6,
8,1000,100,10,0.8,block,clustered,1.0,LSQR,0.0010533579625189304,8,2.099338668775483,0.9490954163848804,7,
8,1000,100,10,0.8,block,clustered,1.0,LSQR,0.0010704179294407368,8,2.3267648081963226,0.9350939220656244,8,
8,1000,100,10,0.8,block,clustered,1.0,LSQR,0.0010454379953444004,8,2.6468969265313187,0.9283724100480055,9,
8,1000,100,10,0.8,block,clustered,1.0,LSQR,0.001039138063788414,8,2.315978700617233,0.9354620621987116,10,
8,1000,100,10,0.8,block,clustered,1.0,LSMR,0.0011116978712379932,8,1.9295878504868091,0.9481896539692604,1,
8,1000,100,10,0.8,block,clustered,1.0,LSMR,0.001102448906749487,8,2.126535208166105,0.9439572960413594,2,
8,1000,100,10,0.8,block,clustered,1.0,LSMR,0.0010986989364027977,8,2.460736050257734,0.9290246693465666,3,
8,1000,100,10,0.8,block,clustered,1.0,LSMR,0.0010951180011034012,8,1.9902236998565772,0.9492182593917545,4,
8,1000,100,10,0.8,block,clustered,1.0,LSMR,0.0011046580038964748,8,2.128395974964041,0.9382009830580516,5,
8,1000,100,10,0.8,block,clustered,1.0,LSMR,0.0011126575991511345,8,2.0865995311238468,0.9564236653289423,6,
8,1000,100,10,0.8,block,clustered,1.0,LSMR,0.001091598067432642,8,2.099338668775486,0.9490954163962427,7,
8,1000,100,10,0.8,block,clustered,1.0,LSMR,0.001097417902201414,8,2.326764808196325,0.9350939220776981,8,
8,1000,100,10,0.8,block,clustered,1.0,LSMR,0.0011018989607691765,8,2.6468969265313227,0.928372410062465,9,
8,1000,100,10,0.8,block,clustered,1.0,LSMR,0.0010876981541514397,8,2.315978700617236,0.935462062217165,10,
9,1000,100,100,0.8,random,linear,1.0,Direct,0.0023744781501591206,1,2.2950284082090375,0.9326178367635019,1,
9,1000,100,100,0.8,random,linear,1.0,Direct,0.002276257611811161,1,2.287607347426893,0.9408791063783309,2,
9,1000,100,100,0.8,random,linear,1.0,Direct,0.002287705894559622,1,2.467286006467689,0.9366832076713393,3,
9,1000,100,100,0.8,random,linear,1.0,Direct,0.0022737467661499977,1,2.296556410887669,0.9371793699199982,4,
9,1000,100,100,0.8,random,linear,1.0,Direct,0.002238726709038019,1,2.216351392396083,0.9398012319106304,5,
9,1000,100,100,0.8,random,linear,1.0,Direct,0.0022710771299898624,1,2.530775353407164,0.9386413226464871,6,
9,1000,100,100,0.8,random,linear,1.0,Direct,0.0022602970711886883,1,2.4172477516880253,0.9387779646907107,7,
9,1000,100,100,0.8,random,linear,1.0,Direct,0.002310688141733408,1,2.353708059261036,0.9413800795851267,8,
9,1000,100,100,0.8,random,linear,1.0,Direct,0.0022580772638320923,1,2.6343236550828064,0.9367437233474843,9,
9,1000,100,100,0.8,random,linear,1.0,Direct,0.0022835168056190014,1,2.256332983090389,0.9449618683536893,10,
9,1000,100,100,0.8,random,linear,1.0,CG,0.00026733195409178734,5,2.295028408209037,0.9326178367667441,1,0.0
9,1000,100,100,0.8,random,linear,1.0,CG,0.0002504219301044941,5,2.2876073474268934,0.9408791063805155,2,0.0
9,1000,100,100,0.8,random,linear,1.0,CG,0.0002508130855858326,5,2.4672860064676896,0.9366832076771179,3,0.0
9,1000,100,100,0.8,random,linear,1.0,CG,0.00025916239246726036,6,2.296556410887669,0.9371793699199146,4,0.0
9,1000,100,100,0.8,random,linear,1.0,CG,0.00024531222879886627,5,2.2163513923960836,0.9398012319146998,5,0.0
9,1000,100,100,0.8,random,linear,1.0,CG,0.00023925071582198143,5,2.530775353407164,0.9386413226485434,6,0.0
9,1000,100,100,0.8,random,linear,1.0,CG,0.00023638177663087845,5,2.417247751688026,0.9387779646938664,7,0.0
9,1000,100,100,0.8,random,linear,1.0,CG,0.0002592122182250023,6,2.353708059261036,0.9413800795851718,8,0.0
9,1000,100,100,0.8,random,linear,1.0,CG,0.00023863185197114944,5,2.6343236550828064,0.9367437233511656,9,0.0
9,1000,100,100,0.8,random,linear,1.0,CG,0.00024410197511315346,5,2.256332983090389,0.9449618683574867,10,0.0
9,1000,100,100,0.8,random,linear,1.0,LSQR,0.0007394147105515003,5,2.295028408209037,0.9326178367667439,1,
9,1000,100,100,0.8,random,linear,1.0,LSQR,0.0007121157832443714,5,2.2876073474268934,0.9408791063805155,2,
9,1000,100,100,0.8,random,linear,1.0,LSQR,0.0007084356620907784,5,2.4672860064676896,0.9366832076771179,3,
9,1000,100,100,0.8,random,linear,1.0,LSQR,0.0007301359437406063,5,2.296556410887669,0.9371793699236112,4,
9,1000,100,100,0.8,random,linear,1.0,LSQR,0.0007025650702416897,5,2.2163513923960836,0.9398012319146997,5,
9,1000,100,100,0.8,random,linear,1.0,LSQR,0.000734386034309864,5,2.530775353407164,0.9386413226485434,6,
9,1000,100,100,0.8,random,linear,1.0,LSQR,0.0007002153433859348,5,2.4172477516880257,0.9387779646938664,7,
9,1000,100,100,0.8,random,linear,1.0,LSQR,0.0007195258513092995,5,2.353708059261036,0.9413800795931235,8,
9,1000,100,100,0.8,random,linear,1.0,LSQR,0.0007070549763739109,5,2.6343236550828064,0.9367437233511656,9,
9,1000,100,100,0.8,random,linear,1.0,LSQR,0.0007228259928524494,5,2.256332983090389,0.9449618683574867,10,
9,1000,100,100,0.8,random,linear,1.0,LSMR,0.0007785060442984104,5,2.2950284082090375,0.9326178367670555,1,
9,1000,100,100,0.8,random,linear,1.0,LSMR,0.0007482958026230335,5,2.2876073474268934,0.9408791063808104,2,
9,1000,100,100,0.8,random,linear,1.0,LSMR,0.0007380652241408825,5,2.46728600646769,0.936683207677403,3,
9,1000,100,100,0.8,random,linear,1.0,LSMR,0.000762465875595808,5,2.2965564108876695,0.9371793699240457,4,
9,1000,100,100,0.8,random,linear,1.0,LSMR,0.0007459758780896664,5,2.216351392396083,0.9398012319151028,5,
9,1000,100,100,0.8,random,linear,1.0,LSMR,0.0007673860527575016,5,2.530775353407164,0.9386413226487204,6,
9,1000,100,100,0.8,random,linear,1.0,LSMR,0.0007565459236502647,5,2.417247751688026,0.9387779646942451,7,
9,1000,100,100,0.8,random,linear,1.0,LSMR,0.0007640360854566097,5,2.3537080592610367,0.9413800795935051,8,
9,1000,100,100,0.8,random,linear,1.0,LSMR,0.000770926009863615,5,2.6343236550828064,0.9367437233513691,9,
9,1000,100,100,0.8,random,linear,1.0,LSMR,0.0007691462524235249,5,2.2563329830903895,0.9449618683578646,10,
10,1000,100,100,0.8,random,exponential,1.0,Direct,0.0023914878256618977,1,1.452434477921769,0.9749710990865441,1,
10,1000,100,100,0.8,random,exponential,1.0,Direct,0.0022898679599165916,1,1.4608149248087632,0.9775153793582775,2,
10,1000,100,100,0.8,random,exponential,1.0,Direct,0.002312467899173498,1,1.4701467920377012,0.9791291429284311,3,
10,1000,100,100,0.8,random,exponential,1.0,Direct,0.002289318013936281,1,1.3755879625999892,0.9791135793784479,4,
10,1000,100,100,0.8,random,exponential,1.0,Direct,0.002260196954011917,1,1.3520204494903434,0.979378906395892,5,
10,1000,100,100,0.8,random,exponential,1.0,Direct,0.0023069470189511776,1,1.504616265693425,0.9797091583186139,6,
10,1000,100,100,0.8,random,exponential,1.0,Direct,0.0022668279707431793,1,1.4899056968277258,0.9785181902917032,7,
10,1000,100,100,0.8,random,exponential,1.0,Direct,0.002326077315956354,1,1.3769230604089369,0.9814009629487963,8,
10,1000,100,100,0.8,random,exponential,1.0,Direct,0.0022780168801546097,1,1.6478995841353252,0.9767990697408887,9,
10,1000,100,100,0.8,random,exponential,1.0,Direct,0.002289176918566227,1,1.3713192810683323,0.9809769205391288,10,
10,1000,100,100,0.8,random,exponential,1.0,CG,0.0002807718701660633,5,1.4524344779217693,0.9749710990872413,1,0.0
10,1000,100,100,0.8,random,exponential,1.0,CG,0.00026333238929510117,5,1.4608149248087632,0.9775153793585257,2,0.0
10,1000,100,100,0.8,random,exponential,1.0,CG,0.0002538817934691906,5,1.4701467920377012,0.9791291429288245,3,0.0
10,1000,100,100,0.8,random,exponential,1.0,CG,0.0002505420707166195,5,1.3755879625999892,0.9791135793793004,4,0.0
10,1000,100,100,0.8,random,exponential,1.0,CG,0.00025339191779494286,5,1.3520204494903436,0.9793789063972138,5,0.0
10,1000,100,100,0.8,random,exponential,1.0,CG,0.00025744223967194557,5,1.504616265693425,0.9797091583190732,6,0.0
10,1000,100,100,0.8,random,exponential,1.0,CG,0.0002659517340362072,5,1.4899056968277258,0.9785181902920081,7,0.0
10,1000,100,100,0.8,random,exponential,1.0,CG,0.0002605011686682701,5,1.3769230604089369,0.9814009629491618,8,0.0
10,1000,100,100,0.8,random,exponential,1.0,CG,0.00026180222630500793,5,1.6478995841353252,0.9767990697412936,9,0.0
10,1000,100,100,0.8,random,exponential,1.0,CG,0.0002568615600466728,5,1.3713192810683323,0.9809769205393755,10,0.0
10,1000,100,100,0.8,random,exponential,1.0,LSQR,0.0006618653424084187,4,1.4524344779217702,0.9749710991912197,1,
10,1000,100,100,0.8,random,exponential,1.0,LSQR,0.0006275149062275887,4,1.4608149248087634,0.9775153794192476,2,
10,1000,100,100,0.8,random,exponential,1.0,LSQR,0.00062985485419631,4,1.4701467920377014,0.9791291429936287,3,
10,1000,100,100,0.8,random,exponential,1.0,LSQR,0.000632135197520256,4,1.3755879625999894,0.9791135794553933,4,
10,1000,100,100,0.8,random,exponential,1.0,LSQR,0.0006338437087833881,4,1.352020449490344,0.9793789065175655,5,
10,1000,100,100,0.8,random,exponential,1.0,LSQR,0.0006302450783550739,4,1.504616265693425,0.9797091583697639,6,
10,1000,100,100,0.8,random,exponential,1.0,LSQR,0.0006255940534174442,4,1.489905696827726,0.9785181903438959,7,
10,1000,100,100,0.8,random,exponential,1.0,LSQR,0.000629195012152195,4,1.3769230604089373,0.9814009629970161,8,
10,1000,100,100,0.8,random,exponential,1.0,LSQR,0.000641185324639082,4,1.647899584135326,0.9767990698023762,9,
10,1000,100,100,0.8,random,exponential,1.0,LSQR,0.0006498652510344982,4,1.3713192810683326,0.9809769205779746,10,
10,1000,100,100,0.8,random,exponential,1.0,LSMR,0.0007672859355807304,5,1.4524344779217693,0.9749710990872658,1,
10,1000,100,100,0.8,random,exponential,1.0,LSMR,0.0007451851852238178,5,1.460814924808763,0.9775153793585389,2,
10,1000,100,100,0.8,random,exponential,1.0,LSMR,0.0007489155977964401,5,1.4701467920377012,0.9791291429288353,3,
10,1000,100,100,0.8,random,exponential,1.0,LSMR,0.0007445360533893108,5,1.3755879625999892,0.979113579379329,4,
10,1000,100,100,0.8,random,exponential,1.0,LSMR,0.0007368358783423901,5,1.3520204494903432,0.9793789063972413,5,
10,1000,100,100,0.8,random,exponential,1.0,LSMR,0.0007792459800839424,5,1.504616265693425,0.9797091583190862,6,
10,1000,100,100,0.8,random,exponential,1.0,LSMR,0.00076719606295228,5,1.4899056968277256,0.9785181902920222,7,
10,1000,100,100,0.8,random,exponential,1.0,LSMR,0.000764705240726471,5,1.3769230604089366,0.981400962949174,8,
10,1000,100,100,0.8,random,exponential,1.0,LSMR,0.0007680151611566544,5,1.6478995841353252,0.9767990697413106,9,
10,1000,100,100,0.8,random,exponential,1.0,LSMR,0.0007494860328733921,5,1.3713192810683323,0.9809769205393841,10,
11,1000,100,100,0.8,random,polynomial,1.0,Direct,0.002393217757344246,1,1.8750550411517444,0.9565981023715354,1,
11,1000,100,100,0.8,random,polynomial,1.0,Direct,0.002297786995768547,1,1.8695622312744684,0.9618099803476876,2,
11,1000,100,100,0.8,random,polynomial,1.0,Direct,0.0023112082853913307,1,1.9573978656303828,0.9615912190830659,3,
11,1000,100,100,0.8,random,polynomial,1.0,Direct,0.0023041870445013046,1,1.8274908058919421,0.961635625052835,4,
11,1000,100,100,0.8,random,polynomial,1.0,Direct,0.002253307029604912,1,1.789531209981597,0.9621871931974421,5,
11,1000,100,100,0.8,random,polynomial,1.0,Direct,0.0022885268554091454,1,2.0112984764359085,0.9624886755977481,6,
11,1000,100,100,0.8,random,polynomial,1.0,Direct,0.002279047854244709,1,1.9422667751681626,0.9619556937578805,7,
11,1000,100,100,0.8,random,polynomial,1.0,Direct,0.0023354971781373024,1,1.837520998903764,0.9655256264310847,8,
11,1000,100,100,0.8,random,polynomial,1.0,Direct,0.0022876770235598087,1,2.147372409905066,0.9592468757329946,9,
11,1000,100,100,0.8,random,polynomial,1.0,Direct,0.002284166868776083,1,1.7989087067487306,0.9661464165916803,10,
11,1000,100,100,0.8,random,polynomial,1.0,CG,0.0002870219759643078,5,1.8750550411517444,0.9565981023727962,1,0.0
11,1000,100,100,0.8,random,polynomial,1.0,CG,0.0002750419080257416,5,1.8695622312744684,0.9618099803481123,2,0.0
11,1000,100,100,0.8,random,polynomial,1.0,CG,0.00025404198095202446,5,1.9573978656303825,0.9615912190847379,3,0.0
11,1000,100,100,0.8,random,polynomial,1.0,CG,0.0002538822591304779,5,1.8274908058919421,0.9616356250545373,4,0.0
11,1000,100,100,0.8,random,polynomial,1.0,CG,0.0002594823017716408,5,1.7895312099815972,0.9621871931994803,5,0.0
11,1000,100,100,0.8,random,polynomial,1.0,CG,0.0002530822530388832,5,2.0112984764359085,0.9624886755983763,6,0.0
11,1000,100,100,0.8,random,polynomial,1.0,CG,0.0002543618902564049,5,1.9422667751681626,0.9619556937594201,7,0.0
11,1000,100,100,0.8,random,polynomial,1.0,CG,0.00025141192600131035,5,1.8375209989037642,0.9655256264325965,8,0.0
11,1000,100,100,0.8,random,polynomial,1.0,CG,0.0002511311322450638,5,2.147372409905066,0.9592468757336597,9,0.0
11,1000,100,100,0.8,random,polynomial,1.0,CG,0.0002522021532058716,5,1.7989087067487306,0.9661464165923731,10,0.0
11,1000,100,100,0.8,random,polynomial,1.0,LSQR,0.0007593557238578796,5,1.8750550411517444,0.9565981023727962,1,
11,1000,100,100,0.8,random,polynomial,1.0,LSQR,0.0007230062037706375,5,1.8695622312744684,0.9618099803481123,2,
11,1000,100,100,0.8,random,polynomial,1.0,LSQR,0.0007359962910413742,5,1.9573978656303825,0.9615912190847379,3,
11,1000,100,100,0.8,random,polynomial,1.0,LSQR,0.0007266146130859852,5,1.8274908058919421,0.9616356250545373,4,
11,1000,100,100,0.8,random,polynomial,1.0,LSQR,0.0007274658419191837,5,1.7895312099815972,0.9621871931994803,5,
11,1000,100,100,0.8,random,polynomial,1.0,LSQR,0.0007295859977602959,5,2.0112984764359085,0.9624886755983763,6,
11,1000,100,100,0.8,random,polynomial,1.0,LSQR,0.0007194750942289829,5,1.9422667751681626,0.9619556937594201,7,
11,1000,100,100,0.8,random,polynomial,1.0,LSQR,0.0007353648543357849,5,1.837520998903764,0.9655256264325965,8,
11,1000,100,100,0.8,random,polynomial,1.0,LSQR,0.000737254973500967,5,2.147372409905066,0.9592468757336597,9,
11,1000,100,100,0.8,random,polynomial,1.0,LSQR,0.0007320959120988846,5,1.7989087067487306,0.9661464165923731,10,
11,1000,100,100,0.8,random,polynomial,1.0,LSMR,0.0007774960249662399,5,1.8750550411517442,0.9565981023728597,1,
11,1000,100,100,0.8,random,polynomial,1.0,LSMR,0.0007454156875610352,5,1.8695622312744684,0.9618099803481641,2,
11,1000,100,100,0.8,random,polynomial,1.0,LSMR,0.0007448862306773663,5,1.9573978656303823,0.961591219084807,3,
11,1000,100,100,0.8,random,polynomial,1.0,LSMR,0.0007519149221479893,5,1.8274908058919423,0.9616356250546105,4,
11,1000,100,100,0.8,random,polynomial,1.0,LSMR,0.0007332651875913143,5,1.7895312099815972,0.9621871931995682,5,
11,1000,100,100,0.8,random,polynomial,1.0,LSMR,0.0007737861014902592,5,2.0112984764359085,0.9624886755984245,6,
11,1000,100,100,0.8,random,polynomial,1.0,LSMR,0.000764915719628334,5,1.9422667751681628,0.9619556937594755,7,
11,1000,100,100,0.8,random,polynomial,1.0,LSMR,0.0007716850377619267,5,1.837520998903764,0.965525626432658,8,
11,1000,100,100,0.8,random,polynomial,1.0,LSMR,0.0007643257267773151,5,2.147372409905066,0.9592468757337028,9,
11,1000,100,100,0.8,random,polynomial,1.0,LSMR,0.0007474059239029884,5,1.7989087067487304,0.9661464165924326,10,
12,1000,100,100,0.8,random,clustered,1.0,Direct,0.002386318054050207,1,2.311230486840374,0.9313229150560842,1,
12,1000,100,100,0.8,random,clustered,1.0,Direct,0.0023202383890748024,1,2.28764280406473,0.9408814149348542,2,
12,1000,100,100,0.8,random,clustered,1.0,Direct,0.0023183580487966537,1,2.3997937406623273,0.9402786614941051,3,
12,1000,100,100,0.8,random,clustered,1.0,Direct,0.0022975471802055836,1,2.2300078442052436,0.94095500267271,4,
12,1000,100,100,0.8,random,clustered,1.0,Direct,0.0022585969418287277,1,2.2593546885762184,0.9369477831684299,5,
12,1000,100,100,0.8,random,clustered,1.0,Direct,0.002306077629327774,1,2.5136441189317553,0.9394283469308267,6,
12,1000,100,100,0.8,random,clustered,1.0,Direct,0.002303177025169134,1,2.4098479347298674,0.9393090068511242,7,
12,1000,100,100,0.8,random,clustered,1.0,Direct,0.00231934804469347,1,2.287159963424101,0.9445841130622715,8,
12,1000,100,100,0.8,random,clustered,1.0,Direct,0.0022841980680823326,1,2.7231454842405682,0.9317676512169047,9,
12,1000,100,100,0.8,random,clustered,1.0,Direct,0.002274686936289072,1,2.266123818496052,0.944438235452807,10,
12,1000,100,100,0.8,random,clustered,1.0,CG,0.00028925202786922455,6,2.3112304868403744,0.9313229150560937,1,0.0
12,1000,100,100,0.8,random,clustered,1.0,CG,0.0002770218998193741,6,2.28764280406473,0.9408814149349354,2,0.0
12,1000,100,100,0.8,random,clustered,1.0,CG,0.00026590190827846527,6,2.399793740662327,0.9402786614941542,3,0.0
12,1000,100,100,0.8,random,clustered,1.0,CG,0.00027141207829117775,6,2.2300078442052436,0.9409550026730318,4,0.0
12,1000,100,100,0.8,random,clustered,1.0,CG,0.0002644420601427555,6,2.2593546885762184,0.936947783168539,5,0.0
12,1000,100,100,0.8,random,clustered,1.0,CG,0.00026250164955854416,6,2.5136441189317553,0.9394283469308199,6,0.0
12,1000,100,100,0.8,random,clustered,1.0,CG,0.0002642418257892132,6,2.4098479347298674,0.9393090068513651,7,0.0
12,1000,100,100,0.8,random,clustered,1.0,CG,0.0002655419521033764,6,2.2871599634241013,0.9445841130625318,8,0.0
12,1000,100,100,0.8,random,clustered,1.0,CG,0.00027549173682928085,6,2.7231454842405682,0.9317676512170404,9,0.0
12,1000,100,100,0.8,random,clustered,1.0,CG,0.0003031119704246521,6,2.2661238184960517,0.9444382354526765,10,0.0
